customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn
CUST05800,34.0,Male,Pune,6.0,2.0,1.0,0.0,724.0,57807.38,,39.0,100.0,1.0,286.0,26.0,NO,,1.0,0.0,0.092,2015-11-11,2021-03-03,0
CUST05801,46.0,Female,Delhi,10.0,1.0,1.0,0.0,514.0,72660.44,24496.09,43.0,8745.22,1.0,298.0,9.0,0,3.0,1.0,1.0,0.232,2018-06-30,2022-02-20,0
CUST05802,39.0,Female,Ahmedabad,13.0,1.0,0.0,0.0,688.0,2669.18,110697.24,34.0,6397.81,0.0,497.0,46.0,0,,1.0,0.0,0.267,2018-08-21,2025-02-02,0
CUST05803,37.0,Female,Hyderabad,12.0,2.0,0.0,0.0,714.0,42693.64,52881.62,75.0,16384.6,1.0,499.0,14.0,NO,7.0,1.0,0.0,0.251,2017-12-24,2024-11-24,0
CUST05804,66.0,f,Kolkata,5.0,2.0,0.0,1.0,633.0,141938.93,48653.47,63.0,9128.37,1.0,24.0,49.0,1,28.0,1.0,0.0,0.632,2015-09-27,2024-07-02,0
CUST05805,57.0,Female,Delhi,15.0,1.0,1.0,1.0,654.0,47006.3,46846.96,48.0,11063.3,0.0,209.0,18.0,0,24.0,1.0,0.0,0.449,2020-05-26,2023-05-22,0
CUST05806,44.0,Male,Mumbai,6.0,4.0,0.0,1.0,743.0,14826.93,32901.13,47.0,5845.85,0.0,315.0,23.0,1,19.0,0.0,0.0,,2022-06-08,2023-01-09,0
CUST05807,18.0,,Hyderabad,14.0,2.0,1.0,1.0,594.0,247839.44,85711.91,17.0,7106.97,2.0,193.0,12.0,0,18.0,1.0,0.0,0.268,2017-09-10,2025-01-25,0
CUST05808,37.0,Male,Hyderabad,7.0,1.0,0.0,0.0,602.0,24769.74,110799.28,44.0,,0.0,566.0,45.0,1,11.0,1.0,0.0,0.151,2019-09-07,2021-10-05,1
CUST05809,77.0,Male,Pune,4.0,4.0,1.0,0.0,610.0,128128.8,46080.43,23.0,8081.61,1.0,234.0,43.0,NO,1.0,0.0,0.0,,2021-12-02,2022-12-18,0
CUST05810,39.0,Female,Bangalore,,1.0,0.0,0.0,743.0,17233.3,10000.0,40.0,3405.09,3.0,335.0,6.0,YES,20.0,0.0,0.0,,2023-07-15,2025-02-20,0
CUST05811,56.0,Female,Kolkata,2.0,2.0,0.0,1.0,753.0,44016.99,33915.42,12.0,13701.83,3.0,316.0,6.0,0,0.0,0.0,0.0,,2015-09-26,2022-11-04,1
CUST05812,61.0,,Chennai,12.0,2.0,0.0,1.0,538.0,53933.87,57068.56,51.0,16429.37,0.0,,35.0,NO,23.0,1.0,0.0,0.133,2021-12-30,2023-04-04,0
CUST05813,45.0,Male,Kolkata,1.0,1.0,1.0,1.0,730.0,55553.49,25742.59,50.0,15514.14,3.0,705.0,47.0,NO,27.0,1.0,0.0,0.096,2015-08-18,2021-11-06,1
CUST05814,31.0,Female,Mumbai,7.0,2.0,0.0,1.0,716.0,58131.99,51050.73,65.0,14451.36,0.0,523.0,27.0,0,7.0,1.0,0.0,0.172,2020-11-24,2022-04-09,0
CUST05815,,,Pune,0.0,3.0,1.0,1.0,774.0,20385.96,52938.93,79.0,6586.21,0.0,244.0,35.0,NO,22.0,1.0,1.0,0.421,2021-08-23,2023-08-01,1
CUST05816,51.0,Female,Hyderabad,11.0,1.0,0.0,1.0,,,74380.4,48.0,3093.34,0.0,695.0,14.0,1,26.0,1.0,0.0,0.598,2018-05-20,2024-02-11,0
CUST05817,31.0,Male,Hyderabad,7.0,1.0,1.0,1.0,646.0,52578.05,16801.82,24.0,2067.87,1.0,425.0,34.0,0,21.0,0.0,0.0,,2016-02-07,2023-05-08,1
CUST05818,44.0,Female,Kolkata,,1.0,1.0,1.0,742.0,18728.22,98204.53,61.0,1463.79,0.0,492.0,11.0,YES,19.0,0.0,0.0,,2017-06-15,2022-09-15,0
CUST05819,26.0,Female,Ahmedabad,8.0,1.0,1.0,1.0,706.0,355115.26,141437.55,54.0,7532.4,0.0,494.0,27.0,NO,19.0,0.0,0.0,,2021-12-26,2023-07-20,0
CUST05820,39.0,Female,Hyderabad,11.0,1.0,1.0,0.0,830.0,160533.0,132164.69,53.0,16856.53,0.0,229.0,30.0,1,19.0,1.0,0.0,0.255,2021-07-05,2023-01-21,0
CUST05821,42.0,Female,Kolkata,13.0,1.0,1.0,1.0,727.0,174838.48,51638.23,49.0,100.0,0.0,643.0,57.0,1,29.0,1.0,0.0,0.098,2017-08-16,2021-09-24,0
CUST05822,45.0,Female,Mumbai,11.0,3.0,1.0,0.0,662.0,92559.77,101746.21,40.0,8083.86,0.0,651.0,30.0,1,2.0,0.0,0.0,,2020-06-21,2023-11-14,1
CUST05823,28.0,Male,Chennai,10.0,2.0,1.0,1.0,556.0,13938.46,97010.15,24.0,6399.34,1.0,316.0,11.0,YES,1.0,0.0,0.0,,2019-02-10,2024-01-10,0
CUST05824,58.0,Female,Pune,1.0,1.0,0.0,0.0,604.0,67163.43,73258.99,74.0,2121.77,1.0,650.0,16.0,1,2.0,0.0,0.0,,2016-05-25,2025-02-23,0
CUST05825,34.0,Male,Mumbai,9.0,3.0,0.0,1.0,535.0,137826.28,82080.23,70.0,6732.97,0.0,140.0,3.0,0,5.0,0.0,0.0,,2022-05-20,2023-09-23,0
CUST05826,20.0,Male,Ahmedabad,8.0,2.0,1.0,0.0,633.0,3160.54,102321.75,66.0,14448.58,0.0,39.0,57.0,YES,18.0,0.0,0.0,,2022-10-10,2024-02-14,0
CUST05827,,Female,Kolkata,5.0,1.0,1.0,0.0,724.0,54789.42,110335.03,34.0,9136.66,0.0,512.0,10.0,1,3.0,1.0,1.0,0.571,2020-06-11,2024-09-24,1
CUST05828,42.0,Male,Mumbai,0.0,2.0,0.0,1.0,1500.0,40350.76,42533.11,18.0,11136.0,0.0,16.0,32.0,0,15.0,0.0,0.0,,2018-06-21,2025-02-20,0
CUST05829,44.0,Male,Kolkata,4.0,2.0,1.0,1.0,732.0,19073.24,104907.66,76.0,13344.97,0.0,355.0,57.0,1,12.0,0.0,0.0,,2015-11-13,2024-06-06,0
CUST05830,60.0,Female,Delhi,9.0,2.0,1.0,1.0,677.0,38017.38,141658.5,24.0,9933.48,0.0,409.0,39.0,NO,21.0,0.0,0.0,,2016-12-22,2023-05-28,0
CUST05831,39.0,Male,Pune,8.0,1.0,1.0,1.0,618.0,328339.52,110287.27,72.0,6158.6,0.0,252.0,22.0,1,23.0,0.0,0.0,,2020-12-23,2025-01-22,0
CUST05832,40.0,Male,Kolkata,12.0,1.0,1.0,0.0,657.0,102769.33,136458.52,1.0,8501.92,1.0,373.0,13.0,1,25.0,0.0,0.0,,2019-05-05,2023-02-07,0
CUST05833,28.0,Male,Kolkata,5.0,1.0,1.0,1.0,688.0,28481.11,10000.0,45.0,2633.6,5.0,252.0,10.0,0,28.0,0.0,0.0,,2016-11-02,2024-11-03,0
CUST05834,53.0,Female,Kolkata,6.0,1.0,0.0,1.0,661.0,74381.5,98828.36,25.0,8286.07,0.0,669.0,21.0,YES,3.0,1.0,0.0,0.428,2021-08-29,2021-11-01,0
CUST05835,,Male,Mumbai,3.0,1.0,1.0,1.0,662.0,22658.69,85570.05,10.0,8609.83,0.0,,40.0,1,26.0,1.0,0.0,0.304,2023-08-06,2021-06-14,0
CUST05836,37.0,Male,Ahmedabad,0.0,1.0,0.0,1.0,588.0,75501.98,116083.39,41.0,14585.72,0.0,82.0,41.0,1,17.0,1.0,0.0,0.342,2022-03-19,2022-11-13,0
CUST05837,18.0,Female,Ahmedabad,4.0,1.0,0.0,1.0,615.0,181197.48,29974.95,7.0,6378.94,1.0,634.0,8.0,YES,15.0,0.0,0.0,,2021-05-26,2023-09-11,0
CUST05838,61.0,Female,Delhi,1.0,3.0,1.0,1.0,831.0,,54754.36,51.0,6378.59,0.0,332.0,35.0,YES,11.0,1.0,0.0,0.174,2016-01-22,2024-05-27,0
CUST05839,26.0,Male,Chennai,7.0,2.0,1.0,0.0,748.0,105742.46,111021.47,26.0,421.74,0.0,703.0,21.0,NO,14.0,0.0,0.0,,2015-01-14,2022-09-25,0
CUST05840,34.0,Female,Chennai,3.0,1.0,1.0,1.0,532.0,48314.11,32613.26,32.0,11242.4,0.0,,48.0,1,12.0,1.0,0.0,0.588,2023-12-08,2023-11-02,0
CUST05841,47.0,Male,Bangalore,0.0,4.0,1.0,0.0,461.0,59407.82,84692.57,,653.61,2.0,639.0,30.0,1,16.0,0.0,0.0,,2017-03-18,2022-08-15,0
CUST05842,26.0,Female,Delhi,9.0,3.0,0.0,1.0,656.0,95015.18,74322.46,40.0,5510.74,0.0,119.0,30.0,NO,26.0,1.0,1.0,0.528,2023-05-28,2024-08-16,0
CUST05843,23.0,Male,Hyderabad,6.0,1.0,1.0,1.0,721.0,133877.59,67162.77,33.0,4448.93,1.0,46.0,39.0,YES,23.0,1.0,0.0,0.322,2023-12-11,2021-05-24,0
CUST05844,,Female,Mumbai,11.0,2.0,1.0,1.0,608.0,86175.79,97907.95,15.0,12453.45,0.0,338.0,5.0,1,27.0,0.0,0.0,,2016-03-30,2022-07-30,0
CUST05845,51.0,Female,Mumbai,10.0,2.0,1.0,0.0,732.0,303510.74,30379.97,23.0,10439.7,0.0,515.0,43.0,NO,7.0,0.0,0.0,,2022-08-28,2025-02-17,0
CUST05846,35.0,Male,Delhi,1.0,1.0,0.0,1.0,655.0,137105.06,43795.33,13.0,11538.68,,142.0,19.0,1,16.0,0.0,0.0,,2021-09-09,2022-03-03,0
CUST05847,,Female,Pune,2.0,1.0,1.0,1.0,637.0,120104.17,69430.05,22.0,12727.99,1.0,679.0,8.0,0,26.0,0.0,0.0,,2021-05-15,2022-04-08,0
CUST05848,29.0,Female,Mumbai,,1.0,1.0,1.0,710.0,,26952.71,64.0,,0.0,537.0,39.0,NO,29.0,1.0,0.0,0.225,2017-12-26,2022-12-18,0
CUST05849,30.0,Female,Mumbai,8.0,1.0,1.0,1.0,607.0,26414.99,124236.87,3.0,3661.5,2.0,163.0,19.0,YES,21.0,0.0,0.0,,2015-12-02,2024-06-17,0
CUST05850,,Male,Pune,14.0,4.0,1.0,1.0,627.0,45257.35,43049.31,19.0,100.0,,286.0,19.0,YES,0.0,0.0,0.0,,2017-04-12,2021-05-31,0
CUST05851,45.0,Female,Pune,12.0,2.0,1.0,0.0,704.0,66494.03,106453.18,49.0,,1.0,607.0,35.0,YES,11.0,0.0,0.0,,2023-08-05,2022-09-04,0
CUST05852,,Female,Mumbai,8.0,1.0,1.0,0.0,647.0,49649.2,,51.0,4087.51,0.0,122.0,,NO,6.0,0.0,0.0,,2021-05-13,2021-03-19,0
CUST05853,50.0,,Ahmedabad,1.0,2.0,1.0,0.0,803.0,150425.13,103167.89,39.0,10256.04,0.0,578.0,42.0,0,25.0,1.0,1.0,0.088,2019-03-21,2023-10-18,0
CUST05854,29.0,Male,Hyderabad,2.0,1.0,1.0,1.0,706.0,2195.33,10646.05,70.0,13802.0,0.0,39.0,34.0,NO,18.0,1.0,0.0,0.475,2016-08-22,2022-01-03,0
CUST05855,24.0,Male,Ahmedabad,15.0,1.0,1.0,0.0,700.0,18774.33,131344.62,14.0,12650.84,4.0,284.0,40.0,NO,27.0,0.0,0.0,,2016-04-12,2025-03-06,0
CUST05856,19.0,Female,,10.0,1.0,1.0,0.0,646.0,,120405.32,28.0,8604.34,2.0,192.0,,NO,12.0,1.0,0.0,0.367,2018-12-11,2022-09-07,0
CUST05857,18.0,Female,Hyderabad,11.0,1.0,1.0,1.0,720.0,4873.48,52896.66,31.0,8389.87,0.0,231.0,59.0,1,27.0,0.0,0.0,,2022-11-17,2023-04-03,0
CUST05858,35.0,Female,Pune,8.0,1.0,0.0,1.0,624.0,20596.89,41974.37,57.0,7953.84,2.0,643.0,2.0,NO,12.0,1.0,0.0,0.421,2019-02-14,2021-09-27,0
CUST05859,38.0,Female,Bangalore,0.0,2.0,1.0,1.0,673.0,34616.67,93312.1,45.0,18624.31,0.0,377.0,,1,11.0,1.0,0.0,0.6,2023-02-01,2024-09-11,0
CUST05860,34.0,Male,Pune,1.0,1.0,1.0,1.0,577.0,111140.88,13955.75,6.0,5088.17,0.0,84.0,5.0,0,9.0,0.0,0.0,,2022-11-02,2022-09-01,0
CUST05861,58.0,Male,Mumbai,15.0,,1.0,1.0,733.0,65711.3,76390.08,,8396.04,2.0,586.0,20.0,YES,25.0,1.0,0.0,0.052,2017-11-17,2021-06-06,0
CUST05862,58.0,F,Bangalore,,1.0,1.0,1.0,673.0,247387.74,42696.46,3.0,7095.02,1.0,220.0,8.0,YES,7.0,0.0,0.0,,2019-08-15,2024-05-15,0
CUST05863,38.0,Female,Hyderabad,1.0,2.0,1.0,0.0,809.0,20688.71,64827.6,9.0,,0.0,375.0,49.0,NO,28.0,0.0,0.0,,2019-01-16,2023-12-25,0
CUST05864,19.0,Female,Hyderabad,9.0,3.0,1.0,1.0,841.0,164533.29,49246.05,3.0,6100.93,0.0,493.0,19.0,NO,7.0,1.0,0.0,0.587,2018-04-14,2021-09-21,0
CUST05865,35.0,Female,Ahmedabad,13.0,1.0,1.0,1.0,711.0,26604.7,43065.25,27.0,8139.61,0.0,164.0,18.0,0,17.0,0.0,0.0,,2023-01-10,2021-07-31,0
CUST05866,34.0,Female,Chennai,2.0,2.0,1.0,0.0,655.0,22535.82,5786764.27,51.0,2076.15,0.0,599.0,25.0,NO,25.0,1.0,0.0,0.62,2023-11-26,2023-09-14,1
CUST05867,33.0,Male,Delhi,9.0,2.0,1.0,0.0,574.0,55192.23,,14.0,16242.88,0.0,532.0,13.0,0,28.0,0.0,0.0,,2021-07-17,2022-12-19,0
CUST05868,33.0,Unknown,Kolkata,2.0,1.0,1.0,1.0,722.0,5909.34,15805.48,49.0,11631.15,1.0,454.0,1000.0,1,26.0,1.0,0.0,0.553,2021-12-16,2022-06-21,0
CUST05869,34.0,Male,Pune,,1.0,1.0,1.0,667.0,38800.55,39967.46,4.0,13459.81,5.0,244.0,2.0,0,22.0,1.0,0.0,0.242,2020-01-13,2023-03-22,0
CUST05870,37.0,Female,Pune,15.0,2.0,1.0,1.0,693.0,35164.28,109297.96,,7193.39,0.0,121.0,44.0,NO,11.0,1.0,0.0,0.576,2018-09-19,2024-08-30,0
CUST05871,34.0,Male,Hyderabad,,1.0,0.0,1.0,788.0,13957.94,113747.47,72.0,6434.74,1.0,441.0,27.0,0,25.0,0.0,0.0,,2016-02-14,2023-10-03,0
CUST05872,45.0,Female,Hyderabad,15.0,1.0,1.0,1.0,584.0,157744.52,19596.69,11.0,,2.0,564.0,38.0,0,0.0,0.0,0.0,,2015-03-22,2024-01-14,0
CUST05873,47.0,MALE,Kolkata,15.0,,0.0,0.0,576.0,39006.45,102944.19,61.0,,0.0,,43.0,0,26.0,0.0,0.0,,2015-06-03,2024-12-16,0
CUST05874,30.0,Female,Ahmedabad,1.0,3.0,1.0,0.0,631.0,321036.71,85601.16,52.0,14499.19,0.0,75.0,0.0,1,17.0,0.0,0.0,,2016-01-21,2022-12-06,0
CUST05875,59.0,male,Kolkata,7.0,1.0,1.0,0.0,716.0,183973.51,10000.0,33.0,,2.0,491.0,8.0,1,16.0,0.0,0.0,,2016-11-26,2021-05-24,1
CUST05876,29.0,Female,Chennai,7.0,2.0,1.0,0.0,694.0,17334.23,58872.09,44.0,10748.41,0.0,324.0,0.0,1,3.0,0.0,0.0,,2018-06-25,2024-07-22,0
CUST05877,21.0,Male,Kolkata,7.0,4.0,0.0,1.0,578.0,56275.55,69553.47,32.0,16490.39,0.0,454.0,30.0,0,14.0,1.0,0.0,0.257,2016-04-23,2024-11-20,0
CUST05878,47.0,Male,Pune,1.0,1.0,1.0,1.0,711.0,73664.9,76939.67,2.0,19981.99,5.0,,10.0,NO,15.0,1.0,0.0,0.201,2021-09-25,2023-03-07,0
CUST05879,31.0,Female,Pune,14.0,2.0,1.0,1.0,554.0,136723.2,22176.69,7.0,17234.01,2.0,646.0,35.0,1,9.0,0.0,0.0,,2018-06-15,2024-02-10,0
CUST05880,46.0,Male,Ahmedabad,12.0,1.0,1.0,1.0,583.0,173474.24,44479.38,51.0,5654.22,1.0,555.0,29.0,1,21.0,1.0,0.0,0.474,2016-08-24,2023-04-01,0
CUST05881,18.0,Male,Kolkata,8.0,2.0,0.0,1.0,641.0,78257.13,50082.25,62.0,100.0,0.0,,50.0,NO,0.0,1.0,0.0,0.523,2015-07-03,2024-04-02,0
CUST05882,60.0,Male,Ahmedabad,10.0,1.0,0.0,0.0,606.0,2861.3,53572.97,12.0,11714.02,0.0,267.0,23.0,YES,29.0,0.0,0.0,,2021-06-02,2023-09-14,1
CUST05883,51.0,,Bangalore,,1.0,1.0,1.0,721.0,52510.74,54240.1,67.0,10134.29,2.0,235.0,37.0,1,0.0,0.0,0.0,,2019-04-05,2021-03-01,0
CUST05884,22.0,Male,Kolkata,11.0,2.0,1.0,1.0,673.0,172889.3,69694.68,22.0,8544.69,0.0,154.0,26.0,NO,25.0,1.0,0.0,0.439,2020-07-20,2024-02-19,0
CUST05885,23.0,Female,Pune,4.0,2.0,1.0,1.0,,100166.15,87385.46,75.0,,0.0,146.0,22.0,NO,19.0,0.0,0.0,,2020-05-16,2024-02-17,1
CUST05886,64.0,Female,Mumbai,6.0,1.0,1.0,0.0,630.0,163305.06,145969.03,39.0,14753.35,0.0,542.0,33.0,NO,25.0,0.0,0.0,,2019-01-02,2021-12-15,1
CUST05887,32.0,Male,Bangalore,7.0,2.0,1.0,1.0,640.0,,109835.55,14.0,267.95,0.0,704.0,53.0,0,17.0,1.0,0.0,0.139,2015-05-12,2021-06-04,0
CUST05888,31.0,,Hyderabad,8.0,4.0,1.0,0.0,747.0,3602.72,127674.54,77.0,15659.98,2.0,363.0,34.0,YES,21.0,0.0,0.0,,2023-05-18,2021-08-03,0
CUST05889,18.0,Male,Kolkata,1.0,3.0,1.0,1.0,643.0,275378.19,55769.77,16.0,16668.61,4.0,672.0,6.0,NO,19.0,1.0,0.0,0.59,2019-09-21,2022-07-13,0
CUST05890,37.0,Male,Delhi,5.0,2.0,0.0,0.0,770.0,200100.97,34843.07,71.0,8750.88,1.0,569.0,44.0,NO,26.0,0.0,0.0,,2017-05-24,2021-08-17,0
CUST05891,39.0,Female,Bangalore,8.0,3.0,1.0,0.0,693.0,10827.06,107057.01,18.0,9421.11,0.0,62.0,59.0,NO,12.0,0.0,0.0,,2023-08-24,2024-10-22,1
CUST05892,51.0,Male,Pune,12.0,3.0,1.0,1.0,462.0,9564.97,74351.56,79.0,2071.27,2.0,391.0,7.0,1,1.0,0.0,0.0,,2019-03-12,2021-01-21,0
CUST05893,999.0,Male,Ahmedabad,5.0,2.0,1.0,0.0,744.0,61962.2,104212.71,47.0,13022.43,2.0,142.0,55.0,YES,23.0,0.0,0.0,,2019-09-11,2024-01-14,0
CUST05894,22.0,Female,Bangalore,1.0,3.0,1.0,0.0,723.0,113192.24,39707.99,75.0,14356.28,2.0,103.0,26.0,NO,6.0,0.0,0.0,,2015-06-19,2023-04-17,0
CUST05895,,Male,Kolkata,0.0,2.0,1.0,1.0,726.0,38523.77,100943.08,75.0,11821.62,0.0,,26.0,YES,2.0,1.0,0.0,0.157,2023-07-09,2023-02-18,0
CUST05896,55.0,Male,Bangalore,11.0,2.0,1.0,0.0,497.0,11729.99,,,1802.43,0.0,383.0,48.0,YES,16.0,1.0,0.0,0.42,2020-05-13,2021-05-17,1
CUST05897,22.0,Male,Bangalore,2.0,2.0,1.0,1.0,597.0,57158.83,56563.96,39.0,100.0,1.0,83.0,8.0,NO,22.0,0.0,0.0,,2021-05-10,2021-04-23,0
CUST05898,56.0,Male,Ahmedabad,10.0,1.0,1.0,1.0,603.0,32946.76,60329.77,17.0,,1.0,,52.0,0,20.0,0.0,0.0,,2021-01-29,2022-06-06,0
CUST05899,42.0,Female,Delhi,4.0,1.0,1.0,0.0,583.0,34681.02,94617.34,60.0,8396.0,1.0,50.0,58.0,YES,6.0,0.0,0.0,,2018-05-09,2023-09-07,0
CUST05900,56.0,Male,Delhi,6.0,2.0,1.0,1.0,789.0,82847.74,105965.65,6.0,13076.0,0.0,73.0,5.0,YES,18.0,0.0,0.0,,2019-09-19,2024-03-17,1
CUST05901,41.0,Female,Bangalore,9.0,,0.0,0.0,649.0,,60343.43,,6797.43,3.0,425.0,1.0,1,16.0,1.0,0.0,0.063,2020-11-24,2023-01-12,1
CUST05902,18.0,,Ahmedabad,9.0,2.0,1.0,1.0,647.0,65422.8,88772.39,,,0.0,465.0,8.0,1,3.0,0.0,0.0,,2018-12-28,2024-12-27,0
CUST05903,40.0,Female,Bangalore,2.0,3.0,1.0,0.0,694.0,93078.31,88632.66,33.0,13645.89,0.0,520.0,48.0,NO,11.0,0.0,0.0,,2021-09-20,2023-03-09,0
CUST05904,56.0,Female,Ahmedabad,8.0,1.0,1.0,0.0,696.0,86292.3,104533.47,55.0,10367.83,1.0,139.0,43.0,YES,19.0,1.0,0.0,0.566,2022-02-26,2024-07-22,1
CUST05905,30.0,Male,Kolkata,9.0,1.0,1.0,0.0,383.0,64084.64,114476.61,73.0,12345.19,0.0,,5.0,YES,8.0,0.0,0.0,,2021-07-09,2021-09-02,0
CUST05906,37.0,,Mumbai,11.0,2.0,1.0,0.0,598.0,29773.04,147448.86,33.0,5919.66,0.0,140.0,10.0,0,0.0,0.0,0.0,,2023-12-26,2024-11-26,1
CUST05907,40.0,Female,Pune,3.0,1.0,1.0,1.0,537.0,,56393.18,69.0,2291.83,0.0,245.0,0.0,0,27.0,0.0,0.0,,2015-12-27,2022-09-07,0
CUST05908,18.0,Female,Mumbai,9.0,2.0,1.0,0.0,682.0,30349.15,133400.4,20.0,5155.32,0.0,516.0,34.0,1,18.0,0.0,0.0,,2022-11-29,2023-07-18,1
CUST05909,64.0,Female,Bangalore,1.0,2.0,1.0,1.0,627.0,199594.71,79682.98,23.0,3836.34,0.0,626.0,9.0,NO,24.0,0.0,0.0,,2018-05-21,2021-11-01,0
CUST05910,30.0,Female,Kolkata,2.0,2.0,0.0,1.0,651.0,140180.95,31207.95,37.0,14053.19,0.0,657.0,52.0,1,7.0,0.0,0.0,,2017-02-14,2022-08-05,1
CUST05911,49.0,Female,Chennai,4.0,1.0,1.0,1.0,484.0,69275.83,48980.62,46.0,12313.04,1.0,,19.0,0,,0.0,0.0,,2023-03-27,2025-03-11,0
CUST05912,41.0,Male,Hyderabad,2.0,1.0,1.0,1.0,625.0,194655.12,93638.4,27.0,100.0,0.0,407.0,41.0,YES,8.0,0.0,0.0,,2021-03-10,2024-03-24,0
CUST05913,58.0,Male,Kolkata,4.0,1.0,1.0,1.0,739.0,174011.86,103950.43,63.0,8894.17,1.0,62.0,18.0,YES,,0.0,0.0,,2023-02-06,2024-10-04,0
CUST05914,47.0,Female,Bangalore,15.0,2.0,0.0,1.0,763.0,210148.3,34349.29,4.0,100.0,3.0,504.0,10.0,0,27.0,1.0,0.0,0.173,2015-03-31,2022-01-30,0
CUST05915,39.0,Male,Mumbai,3.0,1.0,0.0,1.0,708.0,20059.05,44444.63,58.0,2580.38,0.0,640.0,26.0,0,3.0,1.0,1.0,0.427,2021-08-22,2023-09-08,1
CUST05916,30.0,,Chennai,12.0,2.0,1.0,1.0,543.0,101127.0,53675.33,15.0,12160.12,2.0,79.0,48.0,YES,14.0,0.0,0.0,,2020-07-24,2022-08-24,0
CUST05917,52.0,Female,Ahmedabad,10.0,,1.0,1.0,751.0,75169.76,40465.28,58.0,100.0,0.0,140.0,28.0,YES,17.0,0.0,0.0,,2016-10-04,2023-03-02,1
CUST05918,18.0,Female,Kolkata,9.0,,1.0,1.0,,105889.8,10000.0,51.0,1178.99,0.0,560.0,19.0,1,19.0,0.0,0.0,,2021-04-06,2022-02-03,0
CUST05919,50.0,Male,Chennai,12.0,4.0,1.0,1.0,641.0,24454.58,10000.0,60.0,2879.54,4.0,417.0,7.0,YES,25.0,0.0,0.0,,2023-06-26,2023-06-30,0
CUST05920,28.0,Female,Pune,2.0,1.0,1.0,1.0,488.0,94945.42,59727.72,69.0,100.0,1.0,397.0,46.0,NO,13.0,1.0,0.0,0.406,2023-10-27,2021-03-27,0
CUST05921,,Female,Bangalore,11.0,2.0,0.0,1.0,726.0,42187.37,85083.17,34.0,898.75,0.0,351.0,12.0,0,9.0,0.0,0.0,,2018-08-01,2022-02-08,1
CUST05922,44.0,Male,Ahmedabad,5.0,1.0,1.0,1.0,603.0,143705.65,101223.42,78.0,7719.4,0.0,483.0,7.0,0,26.0,1.0,0.0,0.369,2022-10-07,2022-06-14,0
CUST05923,50.0,Female,Mumbai,7.0,2.0,0.0,1.0,678.0,6631696.84,20506.64,66.0,100.0,0.0,166.0,54.0,1,22.0,0.0,0.0,,2020-08-11,2024-10-13,0
CUST05924,43.0,Male,Delhi,12.0,1.0,0.0,1.0,655.0,18995.38,21186.44,29.0,6754.92,0.0,121.0,18.0,YES,1.0,0.0,0.0,,2017-07-17,2021-02-12,0
CUST05925,19.0,Male,Chennai,11.0,2.0,1.0,1.0,773.0,16253.09,53882.86,5.0,8045.45,4.0,215.0,32.0,YES,24.0,0.0,0.0,,2019-06-15,2023-10-28,0
CUST05926,31.0,Female,Pune,3.0,1.0,1.0,1.0,640.0,101191.79,75133.7,2.0,11759.51,,717.0,52.0,YES,3.0,0.0,0.0,,2017-08-24,2025-02-12,0
CUST05927,51.0,Male,Delhi,8.0,3.0,0.0,1.0,649.0,63965.09,115351.26,3.0,12646.64,0.0,,55.0,NO,16.0,1.0,0.0,0.136,2018-05-13,2022-07-06,0
CUST05928,,Female,Hyderabad,5.0,1.0,1.0,0.0,,65172.03,103708.88,41.0,1118.92,0.0,479.0,40.0,NO,3.0,1.0,0.0,0.076,2017-01-26,2022-03-01,0
CUST05929,57.0,MALE,Kolkata,4.0,3.0,0.0,0.0,597.0,111712.53,60286.87,22.0,1381.04,1.0,178.0,38.0,0,6.0,1.0,0.0,0.518,2019-10-22,2022-04-10,0
CUST05930,47.0,Female,Kolkata,2.0,1.0,1.0,0.0,715.0,154465.61,89406.21,62.0,1102.15,2.0,487.0,23.0,YES,18.0,1.0,0.0,0.075,2021-03-03,2021-10-09,0
CUST05931,29.0,Female,Kolkata,4.0,1.0,0.0,1.0,634.0,21845.96,41258.43,48.0,11954.3,0.0,268.0,32.0,NO,3.0,0.0,0.0,,2018-06-16,2024-08-06,1
CUST05932,32.0,Male,Mumbai,4.0,2.0,0.0,0.0,,64871.54,77973.83,5.0,,0.0,727.0,49.0,1,9.0,1.0,0.0,0.592,2021-09-13,2021-07-09,0
CUST05933,43.0,Male,Hyderabad,13.0,,0.0,0.0,650.0,141266.15,72503.07,,6234.03,0.0,351.0,,YES,27.0,0.0,0.0,,2020-08-24,2024-09-20,0
CUST05934,18.0,Female,Bangalore,14.0,2.0,1.0,0.0,705.0,,131172.09,33.0,2039.75,1.0,113.0,35.0,YES,9.0,1.0,0.0,0.182,2020-03-02,2024-05-03,0
CUST05935,64.0,Female,Hyderabad,11.0,1.0,0.0,0.0,758.0,27107.86,94742.2,50.0,8776.43,0.0,461.0,2.0,YES,2.0,0.0,0.0,,2020-09-18,2021-09-10,1
CUST05936,48.0,Female,,11.0,3.0,1.0,1.0,768.0,8798.93,44168.6,8.0,14844.14,0.0,350.0,2.0,NO,24.0,0.0,0.0,,2017-04-24,2024-06-27,0
